arm,impostor_id,surface_seed,frac,rotation_deg,degradation,degradation_param,boundaries_spanned,band_first,band_last,top_sheet,top_aggregate,verdict_001,aggregate_001,coverage_001,renormalised_001,agr_cascade_ratio,agr_duty,agr_phase_duty_identity,agr_colour_pair
genuine,,2,0.05,7.0,none,,1,2,3,bar-cascade-001,0.4051,candidate,0.4051,1.0,0.4051,0.7961,0.7917,0.0,0.9431
genuine,,2,0.05,7.0,none,,1,0,1,bar-cascade-001,0.4378,candidate,0.4378,1.0,0.4378,0.9167,0.6666,0.0,0.8498
genuine,,2,0.05,7.0,none,,1,1,2,bar-cascade-001,0.4046,candidate,0.4046,1.0,0.4046,0.8495,0.6078,0.0,0.8757
genuine,,2,0.05,7.0,none,,2,2,4,bar-cascade-001,0.2073,not_recognised,0.2073,0.4,0.5183,,0.8041,,0.9608
genuine,,2,0.05,7.0,none,,1,2,3,bar-cascade-001,0.2851,not_recognised,0.2851,1.0,0.2851,0.6667,0.0,0.0,0.9485
genuine,,2,0.05,7.0,none,,1,1,2,bar-cascade-001,0.3132,not_recognised,0.3132,1.0,0.3132,0.8495,0.0,0.0,0.8955
genuine,,2,0.05,7.0,none,,1,3,4,bar-cascade-001,0.2511,not_recognised,0.2511,0.4,0.6278,,0.6699,,0.9713
genuine,,2,0.05,7.0,none,,1,0,1,bar-cascade-001,0.3147,not_recognised,0.3147,1.0,0.3147,0.9167,0.0,0.0,0.8213
genuine,,0,0.1,7.0,none,,2,2,4,bar-cascade-001,0.2851,not_recognised,0.2851,1.0,0.2851,0.6667,0.0,0.0,0.9485
genuine,,0,0.1,7.0,none,,1,2,3,bar-cascade-001,0.2836,not_recognised,0.2836,1.0,0.2836,0.6667,0.0,0.0,0.9389
genuine,,0,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4059,candidate,0.4059,1.0,0.4059,0.8831,0.3223,0.0,0.8404
genuine,,0,0.1,7.0,none,,2,1,3,bar-cascade-001,0.3906,not_recognised,0.3906,1.0,0.3906,0.8136,0.275,0.0,0.923
genuine,,0,0.1,7.0,none,,2,0,2,bar-cascade-001,0.5115,candidate,0.5115,1.0,0.5115,0.8831,0.8804,0.0,0.8383
genuine,,0,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4715,candidate,0.4715,1.0,0.4715,0.8495,0.9301,0.0,0.8773
genuine,,0,0.1,7.0,none,,2,0,2,bar-cascade-001,0.3439,not_recognised,0.3439,1.0,0.3439,0.8495,0.1961,0.0,0.8773
genuine,,0,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4042,candidate,0.4042,1.0,0.4042,0.8831,0.3104,0.0,0.8404
genuine,,1,0.1,7.0,none,,1,1,2,bar-cascade-001,0.4576,candidate,0.4576,1.0,0.4576,0.8495,0.8633,0.0,0.8848
genuine,,1,0.1,7.0,none,,2,1,3,bar-cascade-001,0.5275,candidate,0.5275,1.0,0.5275,0.9086,0.942,0.0,0.9137
genuine,,1,0.1,7.0,none,,1,1,2,bar-cascade-001,0.4148,candidate,0.4148,1.0,0.4148,0.8495,0.5951,0.0,0.8858
genuine,,1,0.1,7.0,none,,1,3,4,bar-cascade-001,0.1568,not_recognised,0.1568,0.4,0.392,,0.0205,,0.9713
genuine,,1,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4002,candidate,0.4002,1.0,0.4002,0.8831,0.2659,0.0,0.8665
genuine,,1,0.1,7.0,none,,2,2,4,bar-cascade-001,0.2836,not_recognised,0.2836,1.0,0.2836,0.6667,0.0,0.0,0.9389
genuine,,1,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4234,candidate,0.4234,1.0,0.4234,0.8495,0.6528,0.0,0.8773
genuine,,1,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4438,candidate,0.4438,1.0,0.4438,0.8495,0.7802,0.0,0.8865
genuine,,2,0.1,7.0,none,,1,3,4,bar-cascade-001,0.1554,not_recognised,0.1554,0.4,0.3885,,0.0,,0.9713
genuine,,2,0.1,7.0,none,,2,1,3,bar-cascade-001,0.3643,not_recognised,0.3643,1.0,0.3643,0.9086,0.0,0.0,0.9137
genuine,,2,0.1,7.0,none,,2,2,4,bar-cascade-001,0.1538,not_recognised,0.1538,0.4,0.3844,,0.0,,0.9609
genuine,,2,0.1,7.0,none,,2,1,3,bar-cascade-001,0.3649,not_recognised,0.3649,1.0,0.3649,0.6667,0.5755,0.0,0.9333
genuine,,2,0.1,7.0,none,,2,1,3,bar-cascade-001,0.2835,not_recognised,0.2835,1.0,0.2835,0.6667,0.0055,0.0,0.9333
genuine,,2,0.1,7.0,none,,1,0,1,bar-cascade-001,0.3782,not_recognised,0.3782,1.0,0.3782,0.9167,0.3391,0.0,0.8213
genuine,,2,0.1,7.0,none,,1,2,3,bar-cascade-001,0.3177,not_recognised,0.3177,1.0,0.3177,0.6667,0.2343,0.0,0.9325
genuine,,2,0.1,7.0,none,,2,0,2,bar-cascade-001,0.4678,candidate,0.4678,1.0,0.4678,0.8831,0.6397,0.0,0.8481
genuine,,0,0.2,7.0,none,,3,1,4,bar-cascade-001,0.3842,not_recognised,0.3842,1.0,0.3842,0.978,0.0,0.0,0.9343
genuine,,0,0.2,7.0,none,,2,0,2,bar-cascade-001,0.4983,candidate,0.4983,1.0,0.4983,0.8831,0.7754,0.0,0.8688
genuine,,0,0.2,7.0,none,,2,0,2,bar-cascade-001,0.488,candidate,0.488,1.0,0.488,0.8831,0.7387,0.0,0.8404
genuine,,0,0.2,7.0,none,,3,0,3,bar-cascade-001,0.4994,candidate,0.4994,1.0,0.4994,0.9086,0.7584,0.0,0.9048
genuine,,0,0.2,7.0,none,,3,0,3,bar-cascade-001,0.5043,candidate,0.5043,1.0,0.5043,0.8831,0.7991,0.0,0.8773
genuine,,0,0.2,7.0,none,,3,0,3,bar-cascade-001,0.5207,candidate,0.5207,1.0,0.5207,0.8831,0.8731,0.0,0.8848
genuine,,0,0.2,7.0,none,,3,1,4,bar-cascade-001,0.3528,not_recognised,0.3528,1.0,0.3528,0.9444,0.0879,0.0,0.9389
genuine,,0,0.2,7.0,none,,2,0,2,bar-cascade-001,0.5381,candidate,0.5381,1.0,0.5381,0.8831,0.9895,0.0,0.8687
genuine,,1,0.2,7.0,none,,3,0,3,bar-cascade-001,0.4332,candidate,0.4332,1.0,0.4332,0.8831,0.4254,0.0,0.8756
genuine,,1,0.2,7.0,none,,3,0,3,bar-cascade-001,0.409,candidate,0.409,1.0,0.409,0.9086,0.2612,0.0,0.894
genuine,,1,0.2,7.0,none,,2,1,3,bar-cascade-001,0.5216,candidate,0.5216,1.0,0.5216,0.9086,0.8583,0.0,0.9137
genuine,,1,0.2,7.0,none,,2,2,4,bar-cascade-001,0.4347,candidate,0.4347,1.0,0.4347,0.9729,0.2964,0.0,0.9485
genuine,,1,0.2,7.0,none,,3,1,4,bar-cascade-001,0.501,candidate,0.501,1.0,0.501,0.9729,0.692,0.0,0.94
genuine,,1,0.2,7.0,none,,2,2,4,bar-cascade-001,0.4864,candidate,0.4864,1.0,0.4864,0.8305,0.8133,0.0,0.9624
genuine,,1,0.2,7.0,none,,2,0,2,bar-cascade-001,0.4412,candidate,0.4412,1.0,0.4412,0.8831,0.4956,0.0,0.8395
genuine,,1,0.2,7.0,none,,3,1,4,bar-cascade-001,0.3829,not_recognised,0.3829,1.0,0.3829,0.6667,0.604,0.0,0.9421
genuine,,2,0.2,7.0,none,,2,0,2,bar-cascade-001,0.4752,candidate,0.4752,1.0,0.4752,0.8831,0.6728,0.0,0.8489
genuine,,2,0.2,7.0,none,,2,1,3,bar-cascade-001,0.4671,candidate,0.4671,1.0,0.4671,0.9086,0.5494,0.0,0.9224
genuine,,2,0.2,7.0,none,,2,0,2,bar-cascade-001,0.5245,candidate,0.5245,1.0,0.5245,0.8831,0.9223,0.0,0.8489
genuine,,2,0.2,7.0,none,,2,1,3,bar-cascade-001,0.497,candidate,0.497,1.0,0.497,0.9086,0.7271,0.0,0.9137
genuine,,2,0.2,7.0,none,,3,1,4,bar-cascade-001,0.3737,not_recognised,0.3737,1.0,0.3737,0.6667,0.5792,0.0,0.9389
genuine,,2,0.2,7.0,none,,3,1,4,bar-cascade-001,0.4102,candidate,0.4102,1.0,0.4102,0.6667,0.7561,0.0,0.9431
genuine,,2,0.2,7.0,none,,3,0,3,bar-cascade-001,0.4179,candidate,0.4179,1.0,0.4179,0.9086,0.3089,0.0,0.8962
genuine,,2,0.2,7.0,none,,3,0,3,bar-cascade-001,0.4133,candidate,0.4133,1.0,0.4133,0.8495,0.5498,0.0,0.8962
genuine,,0,0.35,7.0,none,,3,1,4,bar-cascade-001,0.4657,candidate,0.4657,1.0,0.4657,0.9372,0.3975,0.0,0.9421
genuine,,0,0.35,7.0,none,,3,1,4,bar-cascade-001,0.5423,candidate,0.5423,1.0,0.5423,0.9086,0.9387,0.0,0.9224
genuine,,0,0.35,7.0,none,,3,0,3,bar-cascade-001,0.5352,candidate,0.5352,1.0,0.5352,0.9668,0.7428,0.0,0.8972
genuine,,0,0.35,7.0,none,,4,0,4,bar-cascade-001,0.5304,candidate,0.5304,1.0,0.5304,0.9668,0.7051,0.0,0.9137
genuine,,0,0.35,7.0,none,,3,0,3,bar-cascade-001,0.5398,candidate,0.5398,1.0,0.5398,0.9668,0.779,0.0,0.8773
genuine,,0,0.35,7.0,none,,3,0,3,bar-cascade-001,0.5671,candidate,0.5671,1.0,0.5671,0.9668,0.9186,0.0,0.8848
genuine,,0,0.35,7.0,none,,3,0,3,bar-cascade-001,0.4982,candidate,0.4982,1.0,0.4982,0.9668,0.5657,0.0,0.8756
genuine,,0,0.35,7.0,none,,4,0,4,bar-cascade-001,0.4172,candidate,0.4172,1.0,0.4172,0.9086,0.2839,0.0,0.9137
genuine,,1,0.35,7.0,none,,4,0,4,bar-cascade-001,0.5439,candidate,0.5439,1.0,0.5439,0.9668,0.7735,0.0,0.9137
genuine,,1,0.35,7.0,none,,3,0,3,bar-cascade-001,0.5273,candidate,0.5273,1.0,0.5273,0.8831,0.9129,0.0,0.8688
genuine,,1,0.35,7.0,none,,4,0,4,bar-cascade-001,0.4501,candidate,0.4501,1.0,0.4501,0.9679,0.2965,0.0,0.9137
genuine,,1,0.35,7.0,none,,3,0,3,bar-cascade-001,0.5399,candidate,0.5399,1.0,0.5399,0.9406,0.7957,0.0,0.9062
genuine,,1,0.35,7.0,none,,3,1,4,bar-cascade-001,0.5406,candidate,0.5406,1.0,0.5406,0.9372,0.8164,0.0,0.9336
genuine,,1,0.35,7.0,none,,3,0,3,bar-cascade-001,0.5676,candidate,0.5676,1.0,0.5676,0.9668,0.9132,0.0,0.8841
genuine,,1,0.35,7.0,none,,3,0,3,bar-cascade-001,0.4803,candidate,0.4803,1.0,0.4803,0.9086,0.6241,0.0,0.9062
genuine,,1,0.35,7.0,none,,3,1,4,bar-cascade-001,0.5419,candidate,0.5419,1.0,0.5419,0.9086,0.9394,0.0,0.923
genuine,,2,0.35,7.0,none,,3,1,4,bar-cascade-001,0.4369,candidate,0.4369,1.0,0.4369,0.9847,0.1756,0.0,0.9421
genuine,,2,0.35,7.0,none,,3,1,4,bar-cascade-001,0.521,candidate,0.521,1.0,0.521,0.9372,0.6937,0.0,0.9389
genuine,,2,0.35,7.0,none,,3,1,4,bar-cascade-001,0.4512,candidate,0.4512,1.0,0.4512,0.9847,0.2556,0.0,0.94
genuine,,2,0.35,7.0,none,,3,0,3,bar-cascade-001,0.7609,identified,0.7609,1.0,0.7609,0.9668,0.7694,0.8647,0.8865
genuine,,2,0.35,7.0,none,,3,1,4,bar-cascade-001,0.4965,candidate,0.4965,1.0,0.4965,0.9372,0.5736,0.0,0.9333
genuine,,2,0.35,7.0,none,,3,1,4,bar-cascade-001,0.4823,candidate,0.4823,1.0,0.4823,0.9086,0.6208,0.0,0.9224
genuine,,2,0.35,7.0,none,,3,0,3,bar-cascade-001,0.4831,candidate,0.4831,1.0,0.4831,0.8831,0.6832,0.0,0.8688
genuine,,2,0.35,7.0,none,,3,0,3,bar-cascade-001,0.562,candidate,0.562,1.0,0.562,0.9668,0.8978,0.0,0.8773
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4536,candidate,0.4536,1.0,0.4536,0.9907,0.223,0.0,0.9137
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4009,candidate,0.4009,1.0,0.4009,0.9847,0.0,0.0,0.923
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4789,candidate,0.4789,1.0,0.4789,0.9668,0.4556,0.0,0.8858
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5326,candidate,0.5326,1.0,0.5326,0.9372,0.7664,0.0,0.9224
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4036,candidate,0.4036,1.0,0.4036,0.9679,0.0456,0.0,0.9131
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5805,candidate,0.5805,1.0,0.5805,0.9551,0.9243,0.0,0.9137
genuine,,0,0.5,7.0,none,,3,1,4,bar-cascade-001,0.5301,candidate,0.5301,1.0,0.5301,0.9847,0.6724,0.0,0.9333
genuine,,0,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4512,candidate,0.4512,1.0,0.4512,0.9847,0.2676,0.0,0.9224
genuine,,1,0.5,7.0,none,,3,0,3,bar-cascade-001,0.5667,candidate,0.5667,1.0,0.5667,0.9668,0.9122,0.0,0.8773
genuine,,1,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5916,candidate,0.5916,1.0,0.5916,0.9907,0.9314,0.0,0.9137
genuine,,1,0.5,7.0,none,,3,1,4,bar-cascade-001,0.5038,candidate,0.5038,1.0,0.5038,0.9847,0.5311,0.0,0.9333
genuine,,1,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4145,candidate,0.4145,1.0,0.4145,0.9847,0.0724,0.0,0.9224
genuine,,1,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5795,candidate,0.5795,1.0,0.5795,0.9668,0.9722,0.0,0.8841
genuine,,1,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4058,candidate,0.4058,1.0,0.4058,0.9737,0.0,0.0,0.9137
genuine,,1,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4879,candidate,0.4879,1.0,0.4879,0.9668,0.4845,0.0,0.906
genuine,,1,0.5,7.0,none,,4,0,4,bar-cascade-001,0.55,candidate,0.55,1.0,0.55,0.9668,0.8053,0.0,0.906
genuine,,2,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4058,candidate,0.4058,1.0,0.4058,0.9737,0.0,0.0,0.9137
genuine,,2,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5746,candidate,0.5746,1.0,0.5746,0.9668,0.9302,0.0,0.9035
genuine,,2,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5776,candidate,0.5776,1.0,0.5776,0.9668,0.9626,0.0,0.8851
genuine,,2,0.5,7.0,none,,4,0,4,bar-cascade-001,0.7094,identified,0.7094,1.0,0.7094,0.9086,0.9671,0.6725,0.9137
genuine,,2,0.5,7.0,none,,4,0,4,bar-cascade-001,0.5386,candidate,0.5386,1.0,0.5386,0.9847,0.7179,0.0,0.9336
genuine,,2,0.5,7.0,none,,4,0,4,bar-cascade-001,0.4408,candidate,0.4408,1.0,0.4408,0.9847,0.2197,0.0,0.9131
genuine,,2,0.5,7.0,none,,3,0,3,bar-cascade-001,0.4728,candidate,0.4728,1.0,0.4728,0.9668,0.4234,0.0,0.8848
genuine,,2,0.5,7.0,none,,3,1,4,bar-cascade-001,0.5021,candidate,0.5021,1.0,0.5021,0.9847,0.5261,0.0,0.9325
genuine,,0,0.75,7.0,none,,4,0,4,bar-cascade-001,0.5392,candidate,0.5392,1.0,0.5392,0.9907,0.6667,0.0,0.9035
genuine,,0,0.75,7.0,none,,4,0,4,bar-cascade-001,0.5865,candidate,0.5865,1.0,0.5865,0.9907,0.9066,0.0,0.906
genuine,,1,0.75,7.0,none,,4,0,4,bar-cascade-001,0.5921,candidate,0.5921,1.0,0.5921,0.9907,0.9366,0.0,0.9046
genuine,,2,0.75,7.0,none,,4,0,4,bar-cascade-001,0.6015,candidate,0.6015,1.0,0.6015,0.9907,0.9825,0.0,0.906
genuine,,0,0.05,30.0,none,,2,0,2,bar-cascade-001,0.1582,not_recognised,0.1582,0.4,0.3955,,0.1279,,0.8688
genuine,,0,0.05,30.0,none,,1,3,4,bar-cascade-001,0.154,not_recognised,0.154,0.4,0.385,,0.0,,0.9624
genuine,,0,0.05,30.0,none,,2,1,3,bar-cascade-001,0.1462,not_recognised,0.1462,0.4,0.3655,,0.0,,0.9137
genuine,,0,0.05,30.0,none,,2,2,4,bar-cascade-001,0.154,not_recognised,0.154,0.4,0.385,,0.0,,0.9624
genuine,,0,0.05,30.0,none,,2,2,4,bar-cascade-001,0.1934,not_recognised,0.1934,0.4,0.4835,,0.5697,,0.9713
genuine,,0,0.05,30.0,none,,1,3,4,bar-cascade-001,0.1546,not_recognised,0.1546,0.4,0.3865,,0.0,,0.9662
genuine,,0,0.05,30.0,none,,2,0,2,bar-cascade-001,0.342,not_recognised,0.342,1.0,0.342,0.9167,0.1488,0.0,0.8395
genuine,,0,0.05,30.0,none,,1,2,3,bar-cascade-001,0.3115,not_recognised,0.3115,1.0,0.3115,0.7961,0.0,0.0,0.9516
genuine,,1,0.05,30.0,none,,2,2,4,bar-cascade-001,0.1518,not_recognised,0.1518,0.4,0.3794,,0.0,,0.9485
genuine,,1,0.05,30.0,none,,1,1,2,bar-cascade-001,0.4136,candidate,0.4136,1.0,0.4136,0.8495,0.636,0.0,0.9046
genuine,,1,0.05,30.0,none,,1,1,2,bar-cascade-001,0.3914,not_recognised,0.3914,1.0,0.3914,0.8495,0.65,0.0,0.8969
genuine,,1,0.05,30.0,none,,1,0,1,bar-cascade-001,0.4006,candidate,0.4006,1.0,0.4006,0.9167,0.5351,0.0,0.8002
genuine,,1,0.05,30.0,none,,1,2,3,bar-cascade-001,0.1518,not_recognised,0.1518,0.4,0.3794,,0.0,,0.9485
genuine,,1,0.05,30.0,none,,1,2,3,bar-cascade-001,0.3765,not_recognised,0.3765,1.0,0.3765,0.7961,0.5572,0.0,0.94
genuine,,1,0.05,30.0,none,,1,2,3,bar-cascade-001,0.1913,not_recognised,0.1913,0.4,0.4783,,0.4262,,0.9294
genuine,,1,0.05,30.0,none,,2,0,2,bar-cascade-001,0.4339,candidate,0.4339,1.0,0.4339,0.8495,0.9275,0.0,0.8774
genuine,,2,0.05,30.0,none,,2,1,3,bar-cascade-001,0.1476,not_recognised,0.1476,0.4,0.369,,0.0,,0.9224
genuine,,2,0.05,30.0,none,,2,2,4,bar-cascade-001,0.1518,not_recognised,0.1518,0.4,0.3794,,0.0,,0.9485
genuine,,2,0.05,30.0,none,,2,1,3,bar-cascade-001,0.1972,not_recognised,0.1972,0.4,0.493,,0.4952,,0.923
genuine,,2,0.05,30.0,none,,1,3,4,bar-cascade-001,0.1508,not_recognised,0.1508,0.4,0.377,,0.0,,0.9426
genuine,,2,0.05,30.0,none,,1,2,3,bar-cascade-001,0.1487,not_recognised,0.1487,0.4,0.3718,,0.0,,0.9294
genuine,,2,0.05,30.0,none,,2,2,4,bar-cascade-001,0.1489,not_recognised,0.1489,0.4,0.3723,,0.0,,0.9308
genuine,,2,0.05,30.0,none,,2,1,3,bar-cascade-001,0.3032,not_recognised,0.3032,1.0,0.3032,0.2452,0.8882,0.0,0.9224
genuine,,2,0.05,30.0,none,,2,1,3,bar-cascade-001,0.1462,not_recognised,0.1462,0.4,0.3655,,0.0,,0.9137
genuine,,0,0.1,30.0,none,,2,1,3,bar-cascade-001,0.3642,not_recognised,0.3642,1.0,0.3642,0.9086,0.0,0.0,0.9131
genuine,,0,0.1,30.0,none,,2,1,3,bar-cascade-001,0.3642,not_recognised,0.3642,1.0,0.3642,0.9084,0.0,0.0,0.9137
genuine,,0,0.1,30.0,none,,2,0,2,bar-cascade-001,0.3564,not_recognised,0.3564,1.0,0.3564,0.8831,0.0412,0.0,0.8579
genuine,,0,0.1,30.0,none,,3,0,3,bar-cascade-001,0.2929,not_recognised,0.2929,1.0,0.2929,0.6129,0.1891,0.0,0.8756
genuine,,0,0.1,30.0,none,,2,0,2,bar-cascade-001,0.3178,not_recognised,0.3178,1.0,0.3178,0.9167,0.0,0.0,0.8404
genuine,,0,0.1,30.0,none,,2,2,4,bar-cascade-001,0.1673,not_recognised,0.1673,0.4,0.4181,,0.1327,,0.9624
genuine,,0,0.1,30.0,none,,2,0,2,bar-cascade-001,0.1443,not_recognised,0.1443,0.4,0.3609,,0.0434,,0.8579
genuine,,0,0.1,30.0,none,,2,0,2,bar-cascade-001,0.3785,not_recognised,0.3785,1.0,0.3785,0.8831,0.1729,0.0,0.8489
genuine,,1,0.1,30.0,none,,2,1,3,bar-cascade-001,0.2217,not_recognised,0.2217,0.4,0.5542,,0.5423,,0.9336
genuine,,1,0.1,30.0,none,,2,0,2,bar-cascade-001,0.5136,candidate,0.5136,1.0,0.5136,0.8831,0.8839,0.0,0.8688
genuine,,1,0.1,30.0,none,,2,2,4,bar-cascade-001,0.1532,not_recognised,0.1532,0.4,0.383,,0.0,,0.9574
genuine,,1,0.1,30.0,none,,2,2,4,bar-cascade-001,0.2851,not_recognised,0.2851,1.0,0.2851,0.6667,0.0,0.0,0.9485
genuine,,1,0.1,30.0,none,,2,1,3,bar-cascade-001,0.3131,not_recognised,0.3131,1.0,0.3131,0.6667,0.2142,0.0,0.9325
genuine,,1,0.1,30.0,none,,2,0,2,bar-cascade-001,0.313,not_recognised,0.313,1.0,0.313,0.8495,0.0163,0.0,0.8775
genuine,,1,0.1,30.0,none,,2,0,2,bar-cascade-001,0.4056,candidate,0.4056,1.0,0.4056,0.9167,0.4778,0.0,0.8396
genuine,,1,0.1,30.0,none,,2,1,3,bar-cascade-001,0.316,not_recognised,0.316,1.0,0.316,0.8495,0.0,0.0,0.9131
genuine,,2,0.1,30.0,none,,2,0,2,bar-cascade-001,0.3679,not_recognised,0.3679,1.0,0.3679,0.9167,0.2912,0.0,0.8301
genuine,,2,0.1,30.0,none,,3,0,3,bar-cascade-001,0.3645,not_recognised,0.3645,1.0,0.3645,0.6129,0.6438,0.0,0.8858
genuine,,2,0.1,30.0,none,,2,1,3,bar-cascade-001,0.1488,not_recognised,0.1488,0.4,0.3721,,0.0,,0.9302
genuine,,2,0.1,30.0,none,,2,0,2,bar-cascade-001,0.4195,candidate,0.4195,1.0,0.4195,0.8481,0.4405,0.0,0.8489
genuine,,2,0.1,30.0,none,,3,1,4,bar-cascade-001,0.3063,not_recognised,0.3063,1.0,0.3063,0.7778,0.0,0.0,0.9421
genuine,,2,0.1,30.0,none,,2,0,2,bar-cascade-001,0.4046,candidate,0.4046,1.0,0.4046,0.6129,0.8904,0.0,0.8969
genuine,,2,0.1,30.0,none,,2,2,4,bar-cascade-001,0.3978,not_recognised,0.3978,1.0,0.3978,0.6667,0.7888,0.0,0.9485
genuine,,2,0.1,30.0,none,,2,1,3,bar-cascade-001,0.1543,not_recognised,0.1543,0.4,0.3857,,0.0495,,0.923
genuine,,0,0.2,30.0,none,,3,0,3,bar-cascade-001,0.328,not_recognised,0.328,1.0,0.328,0.8495,0.0928,0.0,0.8848
genuine,,0,0.2,30.0,none,,3,0,3,bar-cascade-001,0.4233,candidate,0.4233,1.0,0.4233,0.9086,0.3373,0.0,0.9035
genuine,,0,0.2,30.0,none,,3,1,4,bar-cascade-001,0.3775,not_recognised,0.3775,1.0,0.3775,0.6667,0.6261,0.0,0.9389
genuine,,0,0.2,30.0,none,,3,0,3,bar-cascade-001,0.3366,not_recognised,0.3366,1.0,0.3366,0.8495,0.1206,0.0,0.9062
genuine,,0,0.2,30.0,none,,3,0,3,bar-cascade-001,0.3523,not_recognised,0.3523,1.0,0.3523,0.8831,0.0,0.0,0.8773
genuine,,0,0.2,30.0,none,,3,1,4,bar-cascade-001,0.2837,not_recognised,0.2837,1.0,0.2837,0.6667,0.0,0.0,0.94
genuine,,0,0.2,30.0,none,,3,1,4,bar-cascade-001,0.2837,not_recognised,0.2837,1.0,0.2837,0.6667,0.0,0.0,0.94
genuine,,0,0.2,30.0,none,,3,0,3,bar-cascade-001,0.4638,candidate,0.4638,1.0,0.4638,0.8831,0.6078,0.0,0.8579
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.4287,candidate,0.4287,1.0,0.4287,0.8495,0.6397,0.0,0.894
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.4271,candidate,0.4271,1.0,0.4271,0.8495,0.6345,0.0,0.894
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.4429,candidate,0.4429,1.0,0.4429,0.8495,0.7046,0.0,0.9137
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.3742,not_recognised,0.3742,1.0,0.3742,0.8495,0.3348,0.0,0.9048
genuine,,1,0.2,30.0,none,,3,1,4,bar-cascade-001,0.3511,not_recognised,0.3511,1.0,0.3511,0.8305,0.0,0.0,0.9485
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.3521,not_recognised,0.3521,1.0,0.3521,0.8495,0.234,0.0,0.8756
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.363,not_recognised,0.363,1.0,0.363,0.9086,0.0,0.0,0.9062
genuine,,1,0.2,30.0,none,,3,0,3,bar-cascade-001,0.4542,candidate,0.4542,1.0,0.4542,0.8831,0.5442,0.0,0.8687
genuine,,2,0.2,30.0,none,,3,0,3,bar-cascade-001,0.449,candidate,0.449,1.0,0.449,0.8495,0.7433,0.0,0.9035
genuine,,2,0.2,30.0,none,,3,1,4,bar-cascade-001,0.2808,not_recognised,0.2808,1.0,0.2808,0.6667,0.0,0.0,0.9216
genuine,,2,0.2,30.0,none,,3,0,3,bar-cascade-001,0.3609,not_recognised,0.3609,1.0,0.3609,0.9086,0.0,0.0,0.8927
genuine,,2,0.2,30.0,none,,3,1,4,bar-cascade-001,0.4197,candidate,0.4197,1.0,0.4197,0.9086,0.3048,0.0,0.9302
genuine,,2,0.2,30.0,none,,3,1,4,bar-cascade-001,0.4557,candidate,0.4557,1.0,0.4557,0.9086,0.5001,0.0,0.9224
genuine,,2,0.2,30.0,none,,3,1,4,bar-cascade-001,0.539,candidate,0.539,1.0,0.539,0.9086,0.9528,0.0,0.9343
genuine,,2,0.2,30.0,none,,3,0,3,bar-cascade-001,0.363,not_recognised,0.363,1.0,0.363,0.9086,0.0,0.0,0.906
genuine,,2,0.2,30.0,none,,3,1,4,bar-cascade-001,0.2842,not_recognised,0.2842,1.0,0.2842,0.6667,0.0,0.0,0.9431
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.3293,not_recognised,0.3293,1.0,0.3293,0.6667,0.2693,0.0,0.94
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.4783,candidate,0.4783,1.0,0.4783,0.8495,0.8955,0.0,0.894
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.4804,candidate,0.4804,1.0,0.4804,0.9086,0.6335,0.0,0.9137
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.5212,candidate,0.5212,1.0,0.5212,0.9086,0.8769,0.0,0.9137
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.5251,candidate,0.5251,1.0,0.5251,0.9086,0.8561,0.0,0.9224
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.5147,candidate,0.5147,1.0,0.5147,0.9086,0.8349,0.0,0.894
genuine,,0,0.35,30.0,none,,4,0,4,bar-cascade-001,0.4178,candidate,0.4178,1.0,0.4178,0.9086,0.2959,0.0,0.9137
